species,concentration,type
y_1,69.0842611745031,actual
y_1,120.250137968098,actual
y_1,68.8953271607713,actual
y_1,36.3133091357207,actual
y_1,32.4719424098886,actual
y_1,99.1647840343037,actual
y_1,74.4145319319335,actual
y_1,50.5424943161433,actual
y_1,68.7033525446462,actual
y_1,146.65326304736,actual
y_1,33.7192993147883,actual
y_1,130.010528367911,actual
y_1,61.19113592468,actual
y_1,79.8164613500974,actual
y_1,39.8531572802546,actual
y_1,73.8413822098873,actual
y_1,24.3197994479309,actual
y_1,129.014258080983,actual
y_1,91.3962199353976,actual
y_1,66.7782121484794,actual
y_1,133.598149432158,actual
y_1,42.501554379591,actual
y_1,33.5343653521332,actual
y_1,140.234623473917,actual
y_1,55.8528135456996,actual
y_1,173.465180377166,actual
y_1,50.8005014846516,actual
y_1,38.6291774596021,actual
y_1,60.8258925760593,actual
y_1,156.934696512324,actual
y_1,35.4698599930223,actual
y_1,141.527732371776,actual
y_1,80.4905356556927,actual
y_1,25.9448361923613,actual
y_1,46.2771722756736,actual
y_1,115.130049723758,actual
y_1,41.5502132979741,actual
y_1,99.8260471909464,actual
y_1,40.2620620702909,actual
y_1,76.5947436227223,actual
y_1,84.9147737380483,actual
y_1,41.9012358364588,actual
y_1,87.1261451659434,actual
y_1,82.2905449487917,actual
y_1,49.8445715504696,actual
y_1,57.7348256186142,actual
y_1,42.162962189932,actual
y_1,60.9202160900153,actual
y_1,72.7890149846984,actual
y_1,69.4537207391373,actual
y_1,31.0094939378788,actual
y_1,97.8965414146522,actual
y_1,56.928849924955,actual
y_1,74.4913999099901,actual
y_1,60.6817216535945,actual
y_1,94.5410306064321,actual
y_1,27.914421515124,actual
y_1,94.9583159248378,actual
y_1,26.7924394236955,actual
y_1,107.952149586757,actual
y_1,102.484453879102,actual
y_1,116.348181739126,actual
y_1,51.2279970795378,actual
y_1,61.1763457078216,actual
y_1,39.0940113715791,actual
y_1,147.580896175957,actual
y_1,53.278769210062,actual
y_1,53.3140600099852,actual
y_1,38.7991371437437,actual
y_1,116.836657196076,actual
y_1,30.5467715481122,actual
y_1,96.461760030527,actual
y_1,99.7901646708513,actual
y_1,40.9268532279603,actual
y_1,43.8199797496381,actual
y_1,126.585747266031,actual
y_1,61.99751118994,actual
y_1,104.822286777298,actual
y_1,44.4395687205304,actual
y_1,40.2288775009968,actual
y_1,114.667423718842,actual
y_1,55.980869037791,actual
y_1,37.6324116014141,actual
y_1,76.2606602383606,actual
y_1,148.191978210022,actual
y_1,39.0187544449965,actual
y_1,144.623996308149,actual
y_1,47.3265721144255,actual
y_1,81.6865643251192,actual
y_1,66.5711332373623,actual
y_1,40.12239867436,actual
y_1,101.770220860493,actual
y_1,31.5382668896279,actual
y_1,106.321283782752,actual
y_1,88.4909295262783,actual
y_1,62.0265962623979,actual
y_1,43.8060050617698,actual
y_1,45.2264461601844,actual
y_1,84.0500643377723,actual
y_1,70.5015873279284,actual
y_1,49.7659162521795,actual
y_1,135.233139576834,actual
y_1,46.2077819964651,actual
y_1,32.2203939784456,actual
y_1,81.1681344082066,actual
y_1,118.230185675582,actual
y_1,32.9659024396084,actual
y_1,74.4022985838044,actual
y_1,111.275005626315,actual
y_1,120.025523390005,actual
y_1,45.9794330259131,actual
y_1,74.8724068783091,actual
y_1,151.986419683607,actual
y_1,62.3495989561002,actual
y_1,30.3469919480533,actual
y_1,102.568508636329,actual
y_1,94.0383378425079,actual
y_1,28.209239891519,actual
y_1,153.105531499073,actual
y_1,51.2235811436259,actual
y_1,32.6769740960485,actual
y_1,44.0851241092214,actual
y_1,66.9057637899508,actual
y_1,121.557470773312,actual
y_1,130.458042598975,actual
y_1,36.0434390344762,actual
y_1,90.7809114525207,actual
y_1,119.925682424583,actual
y_1,70.2765821964881,actual
y_1,35.6629417599869,actual
y_1,96.6249223383739,actual
y_1,43.5574353755936,actual
y_1,64.1290188583611,actual
y_1,48.9310846223665,actual
y_1,46.345206229894,actual
y_1,149.489697877291,actual
y_1,36.8448984451097,actual
y_1,132.101261365864,actual
y_1,56.8204811719658,actual
y_1,98.8003840404106,actual
y_1,45.7591452583577,actual
y_1,71.6754209667898,actual
y_1,50.1398289451265,actual
y_1,110.283406203578,actual
y_1,47.0448532978163,actual
y_1,33.0719735553356,actual
y_1,76.1899455397273,actual
y_1,100.817191018012,actual
y_1,44.3284520233127,actual
y_1,112.44441386353,actual
y_1,41.8088992819541,actual
y_1,61.448654314679,actual
y_1,77.8959767852633,actual
y_1,48.7135114109989,actual
y_1,55.3935448478959,actual
y_1,33.401431450524,actual
y_1,130.78899117654,actual
y_1,54.9554921637894,actual
y_1,102.536677383877,actual
y_1,47.5221417881408,actual
y_1,53.7764623790187,actual
y_1,40.0667509902417,actual
y_1,134.344540839953,actual
y_1,52.0887056685885,actual
y_1,46.6560099029458,actual
y_1,99.1272232303239,actual
y_1,29.5301006767597,actual
y_1,142.872687669702,actual
y_1,52.5338284578147,actual
y_1,46.9299760868587,actual
y_1,45.5654951277355,actual
y_1,128.478506926604,actual
y_1,59.3592801391807,actual
y_1,75.6511586380276,actual
y_1,67.7519256028634,actual
y_1,73.5498872068845,actual
y_1,36.9916729303651,actual
y_1,103.080102251784,actual
y_1,92.3622284169761,actual
y_1,34.2329871608926,actual
